,process_id,media_id,row_type,measurement_id,time,value,stdv,source,unit
86,cultivation10,,measurement,beta-D-Glucose,312.0,0.0011799067,0.24146181,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
87,cultivation10,,measurement,L-Lactate,336.0,1.7346076,0.12905332,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
88,cultivation10,,measurement,Product,336.0,3.1156409,0.1894098,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
89,cultivation10,,measurement,beta-D-Glucose,336.0,0.00046058325,0.24146181,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
90,cultivation2,,measurement,L-Lactate,0.0,0.0,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
91,cultivation2,,measurement,Product,0.0,0.0,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
92,cultivation2,,measurement,beta-D-Glucose,0.0,6.3205247,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
93,cultivation2,,measurement,L-Lactate,24.0,0.11893418,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
94,cultivation2,,measurement,Product,24.0,0.118969105,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
95,cultivation2,,measurement,beta-D-Glucose,24.0,6.032085,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
96,cultivation2,,measurement,L-Lactate,48.0,0.27651763,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
97,cultivation2,,measurement,Product,48.0,0.27407518,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
98,cultivation2,,measurement,beta-D-Glucose,48.0,5.6370835,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
99,cultivation2,,measurement,L-Lactate,72.0,0.46430832,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
100,cultivation2,,measurement,Product,72.0,0.49373963,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
101,cultivation2,,measurement,beta-D-Glucose,72.0,4.9232483,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
102,cultivation2,,measurement,L-Lactate,96.0,0.71409285,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
103,cultivation2,,measurement,Product,96.0,0.7629588,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
104,cultivation2,,measurement,beta-D-Glucose,96.0,6.5909057,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
105,cultivation2,,measurement,L-Lactate,120.0,1.00665,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
106,cultivation2,,measurement,Product,120.0,1.12789,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
107,cultivation2,,measurement,beta-D-Glucose,120.0,5.394714,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
108,cultivation2,,measurement,L-Lactate,144.0,1.3465666,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
109,cultivation2,,measurement,Product,144.0,1.5646317,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
110,cultivation2,,measurement,beta-D-Glucose,144.0,6.0949497,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
111,cultivation2,,measurement,L-Lactate,168.0,1.7554601,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
112,cultivation2,,measurement,Product,168.0,2.0767498,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
113,cultivation2,,measurement,beta-D-Glucose,168.0,6.2246914,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
114,cultivation2,,measurement,L-Lactate,192.0,2.216435,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
115,cultivation2,,measurement,Product,192.0,2.6230996,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
116,cultivation2,,measurement,beta-D-Glucose,192.0,5.8003945,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
117,cultivation2,,measurement,L-Lactate,216.0,2.7107782,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
118,cultivation2,,measurement,Product,216.0,3.1034887,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
119,cultivation2,,measurement,beta-D-Glucose,216.0,3.3953347,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
120,cultivation2,,measurement,L-Lactate,240.0,3.0112588,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
121,cultivation2,,measurement,Product,240.0,3.470485,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
122,cultivation2,,measurement,beta-D-Glucose,240.0,1.3465298,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
123,cultivation2,,measurement,L-Lactate,264.0,2.98035,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
124,cultivation2,,measurement,Product,264.0,3.776429,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
125,cultivation2,,measurement,beta-D-Glucose,264.0,0.28042603,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
126,cultivation2,,measurement,L-Lactate,288.0,2.8966477,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
127,cultivation2,,measurement,Product,288.0,3.8384223,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
128,cultivation2,,measurement,beta-D-Glucose,288.0,0.04025415,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
129,cultivation2,,measurement,L-Lactate,312.0,2.795407,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
130,cultivation2,,measurement,Product,312.0,3.846053,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
131,cultivation2,,measurement,beta-D-Glucose,312.0,0.0067204884,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
132,cultivation2,,measurement,L-Lactate,336.0,2.7108037,0.16669473,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
133,cultivation2,,measurement,Product,336.0,3.8471887,0.2061612,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
134,cultivation2,,measurement,beta-D-Glucose,336.0,0.0016296661,0.38726327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
135,cultivation3,,measurement,L-Lactate,0.0,0.0,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
136,cultivation3,,measurement,Product,0.0,0.0,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
137,cultivation3,,measurement,beta-D-Glucose,0.0,6.438542,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
138,cultivation3,,measurement,L-Lactate,24.0,0.16330099,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
139,cultivation3,,measurement,Product,24.0,0.13908544,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
140,cultivation3,,measurement,beta-D-Glucose,24.0,6.0386524,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
141,cultivation3,,measurement,L-Lactate,48.0,0.38383394,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
142,cultivation3,,measurement,Product,48.0,0.31913355,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
143,cultivation3,,measurement,beta-D-Glucose,48.0,5.4732714,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
144,cultivation3,,measurement,L-Lactate,72.0,0.65183675,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
145,cultivation3,,measurement,Product,72.0,0.60019696,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
146,cultivation3,,measurement,beta-D-Glucose,72.0,6.509009,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
147,cultivation3,,measurement,L-Lactate,96.0,1.0108722,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
148,cultivation3,,measurement,Product,96.0,1.0178238,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
149,cultivation3,,measurement,beta-D-Glucose,96.0,6.977866,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
