,process_id,media_id,row_type,measurement_id,time,value,stdv,source,unit
37,cultivation2,,sample,sampling_volume,240.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
38,cultivation2,,sample,sampling_volume,264.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
39,cultivation2,,sample,sampling_volume,288.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
40,cultivation2,,sample,sampling_volume,312.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
41,cultivation2,,sample,sampling_volume,336.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
42,cultivation3,,sample,sampling_volume,24.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
43,cultivation3,,sample,sampling_volume,48.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
44,cultivation3,,sample,sampling_volume,72.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
45,cultivation3,,sample,sampling_volume,96.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
46,cultivation3,,sample,sampling_volume,120.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
47,cultivation3,,sample,sampling_volume,144.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
48,cultivation3,,sample,sampling_volume,168.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
49,cultivation3,,sample,sampling_volume,192.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
50,cultivation3,,sample,sampling_volume,216.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
51,cultivation3,,sample,sampling_volume,240.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
52,cultivation3,,sample,sampling_volume,264.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
53,cultivation3,,sample,sampling_volume,288.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
54,cultivation3,,sample,sampling_volume,312.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
55,cultivation3,,sample,sampling_volume,336.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
56,cultivation4,,sample,sampling_volume,24.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
57,cultivation4,,sample,sampling_volume,48.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
58,cultivation4,,sample,sampling_volume,72.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
59,cultivation4,,sample,sampling_volume,96.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
60,cultivation4,,sample,sampling_volume,120.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
61,cultivation4,,sample,sampling_volume,144.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
62,cultivation4,,sample,sampling_volume,168.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
63,cultivation4,,sample,sampling_volume,192.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
64,cultivation4,,sample,sampling_volume,216.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
65,cultivation4,,sample,sampling_volume,240.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
66,cultivation4,,sample,sampling_volume,264.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
67,cultivation4,,sample,sampling_volume,288.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
68,cultivation4,,sample,sampling_volume,312.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
69,cultivation4,,sample,sampling_volume,336.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
70,cultivation5,,sample,sampling_volume,24.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
71,cultivation5,,sample,sampling_volume,48.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
72,cultivation5,,sample,sampling_volume,72.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
73,cultivation5,,sample,sampling_volume,96.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
74,cultivation5,,sample,sampling_volume,120.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
75,cultivation5,,sample,sampling_volume,144.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
76,cultivation5,,sample,sampling_volume,168.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
77,cultivation5,,sample,sampling_volume,192.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
78,cultivation5,,sample,sampling_volume,216.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
79,cultivation5,,sample,sampling_volume,240.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
80,cultivation5,,sample,sampling_volume,264.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
81,cultivation5,,sample,sampling_volume,288.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
82,cultivation5,,sample,sampling_volume,312.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
83,cultivation5,,sample,sampling_volume,336.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
84,cultivation6,,sample,sampling_volume,24.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
85,cultivation6,,sample,sampling_volume,48.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
86,cultivation6,,sample,sampling_volume,72.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
87,cultivation6,,sample,sampling_volume,96.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
88,cultivation6,,sample,sampling_volume,120.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
89,cultivation6,,sample,sampling_volume,144.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
90,cultivation6,,sample,sampling_volume,168.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
91,cultivation6,,sample,sampling_volume,192.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
92,cultivation6,,sample,sampling_volume,216.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
93,cultivation6,,sample,sampling_volume,240.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
94,cultivation6,,sample,sampling_volume,264.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
95,cultivation6,,sample,sampling_volume,288.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
96,cultivation6,,sample,sampling_volume,312.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
97,cultivation6,,sample,sampling_volume,336.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
98,cultivation7,,sample,sampling_volume,24.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
99,cultivation7,,sample,sampling_volume,48.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
100,cultivation7,,sample,sampling_volume,72.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
101,cultivation7,,sample,sampling_volume,96.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
102,cultivation7,,sample,sampling_volume,120.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
103,cultivation7,,sample,sampling_volume,144.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
104,cultivation7,,sample,sampling_volume,168.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
105,cultivation7,,sample,sampling_volume,192.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
106,cultivation7,,sample,sampling_volume,216.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
107,cultivation7,,sample,sampling_volume,240.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
108,cultivation7,,sample,sampling_volume,264.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
109,cultivation7,,sample,sampling_volume,288.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
110,cultivation7,,sample,sampling_volume,312.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
111,cultivation7,,sample,sampling_volume,336.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
112,cultivation8,,sample,sampling_volume,24.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
113,cultivation8,,sample,sampling_volume,48.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
114,cultivation8,,sample,sampling_volume,72.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
115,cultivation8,,sample,sampling_volume,96.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
116,cultivation8,,sample,sampling_volume,120.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
117,cultivation8,,sample,sampling_volume,144.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
118,cultivation8,,sample,sampling_volume,168.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
119,cultivation8,,sample,sampling_volume,192.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
120,cultivation8,,sample,sampling_volume,216.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
121,cultivation8,,sample,sampling_volume,240.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
122,cultivation8,,sample,sampling_volume,264.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
123,cultivation8,,sample,sampling_volume,288.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
124,cultivation8,,sample,sampling_volume,312.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
125,cultivation8,,sample,sampling_volume,336.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
126,cultivation9,,sample,sampling_volume,24.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
127,cultivation9,,sample,sampling_volume,48.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
128,cultivation9,,sample,sampling_volume,72.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
129,cultivation9,,sample,sampling_volume,96.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
130,cultivation9,,sample,sampling_volume,120.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
131,cultivation9,,sample,sampling_volume,144.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
132,cultivation9,,sample,sampling_volume,168.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
133,cultivation9,,sample,sampling_volume,192.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
134,cultivation9,,sample,sampling_volume,216.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
135,cultivation9,,sample,sampling_volume,240.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
136,cultivation9,,sample,sampling_volume,264.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
137,cultivation9,,sample,sampling_volume,288.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
138,cultivation9,,sample,sampling_volume,312.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
139,cultivation9,,sample,sampling_volume,336.0,0.0002,2e-05,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/sample_volume_data.csv.gz,L
