,process_id,media_id,row_type,measurement_id,time,value,stdv,source,unit
64,cultivation4,,volume,volume_mid,0.0,2.0,,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
65,cultivation4,,volume,volume_mid,0.0,2.0,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
66,cultivation4,,volume,volume_mid,24.0,1.9998,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
67,cultivation4,,volume,volume_mid,48.0,2.1126,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
68,cultivation4,,volume,volume_mid,72.0,2.1124,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
69,cultivation4,,volume,volume_mid,96.0,2.1802,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
70,cultivation4,,volume,volume_mid,120.0,2.248,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
71,cultivation4,,volume,volume_mid,144.0,2.2478,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
72,cultivation4,,volume,volume_mid,168.0,2.2926,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
73,cultivation4,,volume,volume_mid,192.0,2.4054,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
74,cultivation4,,volume,volume_mid,216.0,2.4052,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
75,cultivation4,,volume,volume_mid,240.0,2.473,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
76,cultivation4,,volume,volume_mid,264.0,2.5858,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
77,cultivation4,,volume,volume_mid,288.0,2.5856,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
78,cultivation4,,volume,volume_mid,312.0,2.5854,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
79,cultivation4,,volume,volume_mid,336.0,2.5852,0.23212667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
80,cultivation5,,volume,volume_mid,0.0,2.0,,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
81,cultivation5,,volume,volume_mid,0.0,2.0,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
82,cultivation5,,volume,volume_mid,24.0,1.9998,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
83,cultivation5,,volume,volume_mid,48.0,2.0636,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
84,cultivation5,,volume,volume_mid,72.0,2.1274,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
85,cultivation5,,volume,volume_mid,96.0,2.1942,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
86,cultivation5,,volume,volume_mid,120.0,2.194,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
87,cultivation5,,volume,volume_mid,144.0,2.2608,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
88,cultivation5,,volume,volume_mid,168.0,2.3916,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
89,cultivation5,,volume,volume_mid,192.0,2.5224,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
90,cultivation5,,volume,volume_mid,216.0,2.5892,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
91,cultivation5,,volume,volume_mid,240.0,2.653,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
92,cultivation5,,volume,volume_mid,264.0,2.7168,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
93,cultivation5,,volume,volume_mid,288.0,2.7166,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
94,cultivation5,,volume,volume_mid,312.0,2.7164,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
95,cultivation5,,volume,volume_mid,336.0,2.7162,0.23908000000000001,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
96,cultivation6,,volume,volume_mid,0.0,2.0,,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
97,cultivation6,,volume,volume_mid,0.0,2.0,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
98,cultivation6,,volume,volume_mid,24.0,1.9998,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
99,cultivation6,,volume,volume_mid,48.0,2.0656,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
100,cultivation6,,volume,volume_mid,72.0,2.2234,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
101,cultivation6,,volume,volume_mid,96.0,2.3152,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
102,cultivation6,,volume,volume_mid,120.0,2.473,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
103,cultivation6,,volume,volume_mid,144.0,2.4728,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
104,cultivation6,,volume,volume_mid,168.0,2.5646,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
105,cultivation6,,volume,volume_mid,192.0,2.6304,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
106,cultivation6,,volume,volume_mid,216.0,2.6302,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
107,cultivation6,,volume,volume_mid,240.0,2.788,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
108,cultivation6,,volume,volume_mid,264.0,2.8798,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
109,cultivation6,,volume,volume_mid,288.0,2.8796,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
110,cultivation6,,volume,volume_mid,312.0,2.8794,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
111,cultivation6,,volume,volume_mid,336.0,2.8792,0.25120667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
112,cultivation7,,volume,volume_mid,0.0,2.0,,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
113,cultivation7,,volume,volume_mid,0.0,2.0,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
114,cultivation7,,volume,volume_mid,24.0,1.9998,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
115,cultivation7,,volume,volume_mid,48.0,1.9996,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
116,cultivation7,,volume,volume_mid,72.0,2.0524,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
117,cultivation7,,volume,volume_mid,96.0,2.1772,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
118,cultivation7,,volume,volume_mid,120.0,2.249,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
119,cultivation7,,volume,volume_mid,144.0,2.2488,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
120,cultivation7,,volume,volume_mid,168.0,2.3016,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
121,cultivation7,,volume,volume_mid,192.0,2.3544,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
122,cultivation7,,volume,volume_mid,216.0,2.3542,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
123,cultivation7,,volume,volume_mid,240.0,2.479,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
124,cultivation7,,volume,volume_mid,264.0,2.6038,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
125,cultivation7,,volume,volume_mid,288.0,2.6036,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
126,cultivation7,,volume,volume_mid,312.0,2.6034,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
127,cultivation7,,volume,volume_mid,336.0,2.6032,0.23086667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
128,cultivation8,,volume,volume_mid,0.0,2.0,,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
129,cultivation8,,volume,volume_mid,0.0,2.0,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
130,cultivation8,,volume,volume_mid,24.0,1.9998,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
131,cultivation8,,volume,volume_mid,48.0,2.1086,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
132,cultivation8,,volume,volume_mid,72.0,2.1424,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
133,cultivation8,,volume,volume_mid,96.0,2.2172,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
134,cultivation8,,volume,volume_mid,120.0,2.292,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
135,cultivation8,,volume,volume_mid,144.0,2.2918,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
136,cultivation8,,volume,volume_mid,168.0,2.3256,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
137,cultivation8,,volume,volume_mid,192.0,2.4004,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
138,cultivation8,,volume,volume_mid,216.0,2.4752,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
139,cultivation8,,volume,volume_mid,240.0,2.509,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
140,cultivation8,,volume,volume_mid,264.0,2.6178,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
141,cultivation8,,volume,volume_mid,288.0,2.6176,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
142,cultivation8,,volume,volume_mid,312.0,2.6174,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
143,cultivation8,,volume,volume_mid,336.0,2.6172,0.23488,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
144,cultivation9,,volume,volume_mid,0.0,2.0,,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
145,cultivation9,,volume,volume_mid,0.0,2.0,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
146,cultivation9,,volume,volume_mid,24.0,1.9998,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
147,cultivation9,,volume,volume_mid,48.0,2.0826,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
148,cultivation9,,volume,volume_mid,72.0,2.2344,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
149,cultivation9,,volume,volume_mid,96.0,2.3172,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
150,cultivation9,,volume,volume_mid,120.0,2.317,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
151,cultivation9,,volume,volume_mid,144.0,2.3998,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
152,cultivation9,,volume,volume_mid,168.0,2.4686,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
153,cultivation9,,volume,volume_mid,192.0,2.4684,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
154,cultivation9,,volume,volume_mid,216.0,2.5512,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
155,cultivation9,,volume,volume_mid,240.0,2.62,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
156,cultivation9,,volume,volume_mid,264.0,2.7718,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
157,cultivation9,,volume,volume_mid,288.0,2.7716,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
158,cultivation9,,volume,volume_mid,312.0,2.7714,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
159,cultivation9,,volume,volume_mid,336.0,2.7712,0.24363333,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/volume_data.csv.gz,L
